Project,Event,Location,Sample Name,Date,Sample ID,Bottle Type ID,Depth,Rep,Sta,Test,Value,Flags
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,2,,1,1,Total P (UF),67,E
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,3,,1,1,Ca,40.73,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,3,,1,1,Mg,34.74,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,3,,1,1,Na,24.25,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,3,,1,1,K,2.92,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,3,,1,1,Fe,0,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,3,,1,1,Mn,0.01,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,4,,1,1,Cl,52.1,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,4,,1,1,SO4,21.97,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,6,,1,1,NH4,11,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,6,,1,1,NO3 NO2,848,
flame2015,Mendota_May1_2015,Mendota,3,2015-05-01,14472,7,,1,1,SRP,5,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,0,,1,1,TIC,59.44,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,0,,1,1,TOC,4,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,1,,1,1,DIC,60.43,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,1,,1,1,DOC,3.52,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,3,,1,1,Total N (F),3359,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,2,,1,1,Total N (UF),3548,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,3,,1,1,Total P (F),31,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,2,,1,1,Total P (UF),82,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,3,,1,1,Ca,63.76,E
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,3,,1,1,Mg,41.6,E
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,3,,1,1,Na,17.3,E
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,3,,1,1,K,2.31,E
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,3,,1,1,Fe,0.02,E
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,3,,1,1,Mn,0.06,E
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,4,,1,1,Cl,42.88,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,4,,1,1,SO4,28.02,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,6,,1,1,NH4,48,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,6,,1,1,NO3 NO2,3107,
flame2015,Mendota_May1_2015,Mendota,4,2015-05-01,14473,7,,1,1,SRP,6,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,0,,1,1,TIC,75.3,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,0,,1,1,TOC,5.1,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,1,,1,1,DIC,75.94,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,1,,1,1,DOC,4.35,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,3,,1,1,Total N (F),3520,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,2,,1,1,Total N (UF),3634,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,3,,1,1,Total P (F),27,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,2,,1,1,Total P (UF),73,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,3,,1,1,Ca,55.15,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,3,,1,1,Mg,38.9,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,3,,1,1,Na,23.67,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,3,,1,1,K,2.02,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,3,,1,1,Fe,0.03,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,3,,1,1,Mn,0.02,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,4,,1,1,Cl,53.51,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,4,,1,1,SO4,25.01,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,6,,1,1,NH4,21,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,6,,1,1,NO3 NO2,3020,
flame2015,Mendota_May1_2015,Mendota,5,2015-05-01,14474,7,,1,1,SRP,6,
flame2015,MilwaukeeRiver,MilwaukeeRiver,1,2015-07-15,15023,1,,1,1,DIC,24.29,
flame2015,MilwaukeeRiver,MilwaukeeRiver,1,2015-07-15,15023,1,,1,1,DOC,4.61,
flame2015,MilwaukeeRiver,MilwaukeeRiver,1,2015-07-15,15023,6,,1,1,NH4,313,
flame2015,MilwaukeeRiver,MilwaukeeRiver,1,2015-07-15,15023,6,,1,1,NO3 NO2,296,
flame2015,MilwaukeeRiver,MilwaukeeRiver,1,2015-07-15,15023,7,,1,1,SRP,55,
flame2015,MilwaukeeRiver,MilwaukeeRiver,1,2015-07-15,15023,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,2,2015-07-15,15024,1,,1,1,DIC,36.28,
flame2015,MilwaukeeRiver,MilwaukeeRiver,2,2015-07-15,15024,1,,1,1,DOC,5.39,
flame2015,MilwaukeeRiver,MilwaukeeRiver,2,2015-07-15,15024,6,,1,1,NH4,68,
flame2015,MilwaukeeRiver,MilwaukeeRiver,2,2015-07-15,15024,6,,1,1,NO3 NO2,248,
flame2015,MilwaukeeRiver,MilwaukeeRiver,2,2015-07-15,15024,7,,1,1,SRP,45,
flame2015,MilwaukeeRiver,MilwaukeeRiver,2,2015-07-15,15024,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,3,2015-07-15,15025,1,,1,1,DIC,39.62,
flame2015,MilwaukeeRiver,MilwaukeeRiver,3,2015-07-15,15025,1,,1,1,DOC,5.19,
flame2015,MilwaukeeRiver,MilwaukeeRiver,3,2015-07-15,15025,6,,1,1,NH4,131,
flame2015,MilwaukeeRiver,MilwaukeeRiver,3,2015-07-15,15025,6,,1,1,NO3 NO2,345,
flame2015,MilwaukeeRiver,MilwaukeeRiver,3,2015-07-15,15025,7,,1,1,SRP,39,
flame2015,MilwaukeeRiver,MilwaukeeRiver,3,2015-07-15,15025,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,4,2015-07-15,15026,1,,1,1,DIC,63.06,
flame2015,MilwaukeeRiver,MilwaukeeRiver,4,2015-07-15,15026,1,,1,1,DOC,7.53,
flame2015,MilwaukeeRiver,MilwaukeeRiver,4,2015-07-15,15026,6,,1,1,NH4,22,
flame2015,MilwaukeeRiver,MilwaukeeRiver,4,2015-07-15,15026,6,,1,1,NO3 NO2,704,
flame2015,MilwaukeeRiver,MilwaukeeRiver,4,2015-07-15,15026,7,,1,1,SRP,72,
flame2015,MilwaukeeRiver,MilwaukeeRiver,4,2015-07-15,15026,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,5,2015-07-15,15027,1,,1,1,DIC,48.4,
flame2015,MilwaukeeRiver,MilwaukeeRiver,5,2015-07-15,15027,1,,1,1,DOC,6.13,
flame2015,MilwaukeeRiver,MilwaukeeRiver,5,2015-07-15,15027,6,,1,1,NH4,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,5,2015-07-15,15027,6,,1,1,NO3 NO2,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,5,2015-07-15,15027,7,,1,1,SRP,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,5,2015-07-15,15027,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,6,2015-07-15,15028,1,,1,1,DIC,42.45,
flame2015,MilwaukeeRiver,MilwaukeeRiver,6,2015-07-15,15028,1,,1,1,DOC,5.34,
flame2015,MilwaukeeRiver,MilwaukeeRiver,6,2015-07-15,15028,6,,1,1,NH4,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,6,2015-07-15,15028,6,,1,1,NO3 NO2,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,6,2015-07-15,15028,7,,1,1,SRP,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,6,2015-07-15,15028,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,7,2015-07-15,15029,1,,1,1,DIC,28.12,
flame2015,MilwaukeeRiver,MilwaukeeRiver,7,2015-07-15,15029,1,,1,1,DOC,3.03,
flame2015,MilwaukeeRiver,MilwaukeeRiver,7,2015-07-15,15029,6,,1,1,NH4,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,7,2015-07-15,15029,6,,1,1,NO3 NO2,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,7,2015-07-15,15029,7,,1,1,SRP,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,7,2015-07-15,15029,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,8,2015-07-15,15030,1,,1,1,DIC,32.24,
flame2015,MilwaukeeRiver,MilwaukeeRiver,8,2015-07-15,15030,1,,1,1,DOC,3.54,
flame2015,MilwaukeeRiver,MilwaukeeRiver,8,2015-07-15,15030,6,,1,1,NH4,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,8,2015-07-15,15030,6,,1,1,NO3 NO2,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,8,2015-07-15,15030,7,,1,1,SRP,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,8,2015-07-15,15030,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,9,2015-07-15,15031,1,,1,1,DIC,27.6,
flame2015,MilwaukeeRiver,MilwaukeeRiver,9,2015-07-15,15031,1,,1,1,DOC,2.85,
flame2015,MilwaukeeRiver,MilwaukeeRiver,9,2015-07-15,15031,6,,1,1,NH4,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,9,2015-07-15,15031,6,,1,1,NO3 NO2,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,9,2015-07-15,15031,7,,1,1,SRP,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,9,2015-07-15,15031,11,,1,1,Color,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,10,2015-07-15,15032,1,,1,1,DIC,24.37,
flame2015,MilwaukeeRiver,MilwaukeeRiver,10,2015-07-15,15032,1,,1,1,DOC,2.15,
flame2015,MilwaukeeRiver,MilwaukeeRiver,10,2015-07-15,15032,6,,1,1,NH4,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,10,2015-07-15,15032,6,,1,1,NO3 NO2,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,10,2015-07-15,15032,7,,1,1,SRP,,
flame2015,MilwaukeeRiver,MilwaukeeRiver,10,2015-07-15,15032,11,,1,1,Color,,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,1,,1,1,DIC,21.84,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,1,,1,1,DOC,4.13,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,3,,1,1,Total N (F),1073,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,2,,1,1,Total N (UF),1241,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,3,,1,1,Total P (F),15,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,2,,1,1,Total P (UF),71,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,3,,1,1,Ca,22.06,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,3,,1,1,Mg,8.43,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,3,,1,1,Na,7.84,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,3,,1,1,K,2.48,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,3,,1,1,Fe,0.1,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,3,,1,1,Mn,0,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,4,,1,1,Cl,15.81,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,4,,1,1,SO4,11.02,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,6,,1,1,NH4,40,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,6,,1,1,NO3 NO2,601,
flame2015,Miss River April 2015,Pool 8,1,2015-04-10,14082,7,,1,1,SRP,7,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,1,,1,1,DIC,29.39,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,1,,1,1,DOC,4.57,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,3,,1,1,Total N (F),1436,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,2,,1,1,Total N (UF),1556,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,3,,1,1,Total P (F),16,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,2,,1,1,Total P (UF),68,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,3,,1,1,Ca,33.53,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,3,,1,1,Mg,13.27,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,3,,1,1,Na,13.27,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,3,,1,1,K,2.12,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,3,,1,1,Fe,0.1,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,3,,1,1,Mn,0.02,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,4,,1,1,Cl,16.09,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,4,,1,1,SO4,19.76,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,6,,1,1,NH4,21,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,6,,1,1,NO3 NO2,1036,
flame2015,Miss River April 2015,Pool 8,2,2015-04-10,14083,7,,1,1,SRP,6,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,1,,1,1,DIC,39.57,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,1,,1,1,DOC,4.16,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,3,,1,1,Total N (F),1744,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,2,,1,1,Total N (UF),1790,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,3,,1,1,Total P (F),49,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,2,,1,1,Total P (UF),220,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,3,,1,1,Ca,33.08,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,3,,1,1,Mg,16.18,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,3,,1,1,Na,16.18,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,3,,1,1,K,2.92,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,3,,1,1,Fe,0.06,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,3,,1,1,Mn,0.06,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,4,,1,1,Cl,17.68,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,4,,1,1,SO4,14.35,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,6,,1,1,NH4,58,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,6,,1,1,NO3 NO2,1464,
flame2015,Miss River April 2015,Pool 8,3,2015-04-10,14084,7,,1,1,SRP,22,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,1,,1,1,DIC,42.68,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,1,,1,1,DOC,4.33,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,3,,1,1,Total N (F),900,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,2,,1,1,Total N (UF),1316,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,3,,1,1,Total P (F),21,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,2,,1,1,Total P (UF),164,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,3,,1,1,Ca,41.14,E
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,3,,1,1,Mg,19.55,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,3,,1,1,Na,6.67,E
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,3,,1,1,K,3.02,E
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,3,,1,1,Fe,0.04,E
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,3,,1,1,Mn,0.17,E
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,4,,1,1,Cl,1.64,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,4,,1,1,SO4,1.3,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,6,,1,1,NH4,200,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,6,,1,1,NO3 NO2,615,
flame2015,Miss River April 2015,Pool 8,4,2015-04-10,14085,7,,1,1,SRP,8,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,1,,1,1,DIC,,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,1,,1,1,DOC,,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,3,,1,1,Total N (F),1363,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,2,,1,1,Total N (UF),1533,E
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,3,,1,1,Total P (F),11,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,2,,1,1,Total P (UF),70,E
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,3,,1,1,Ca,31.75,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,3,,1,1,Mg,12.78,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,3,,1,1,Na,10.58,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,3,,1,1,K,2.17,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,3,,1,1,Fe,0.06,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,3,,1,1,Mn,0.03,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,4,,1,1,Cl,17.44,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,4,,1,1,SO4,21.21,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,6,,1,1,NH4,12,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,6,,1,1,NO3 NO2,1074,
flame2015,Miss River April 2015,Pool 8,5,2015-04-10,14086,7,,1,1,SRP,4,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,1,,1,1,DIC,60.53,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,1,,1,1,DOC,2.51,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,3,,1,1,Total N (F),7578,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,2,,1,1,Total N (UF),6946,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,3,,1,1,Total P (F),49,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,2,,1,1,Total P (UF),309,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,3,,1,1,Ca,61.99,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,3,,1,1,Mg,20.76,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,3,,1,1,Na,5.94,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,3,,1,1,K,2.18,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,3,,1,1,Fe,0,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,3,,1,1,Mn,0.03,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,4,,1,1,Cl,14.55,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,4,,1,1,SO4,13.61,
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,6,,1,1,NH4,69,E
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,6,,1,1,NO3 NO2,5030,E
flame2015,Miss River April 2015,Pool 8,6,2015-04-10,14087,7,,1,1,SRP,13,E
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,1,,1,1,DIC,28.35,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,1,,1,1,DOC,4.77,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,3,,1,1,Total N (F),1330,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,2,,1,1,Total N (UF),1460,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,3,,1,1,Total P (F),16,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,2,,1,1,Total P (UF),67,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,3,,1,1,Ca,29.77,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,3,,1,1,Mg,11.92,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,3,,1,1,Na,10.31,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,3,,1,1,K,2.14,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,3,,1,1,Fe,0.07,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,3,,1,1,Mn,0.02,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,4,,1,1,Cl,17.51,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,4,,1,1,SO4,19.74,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,6,,1,1,NH4,42,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,6,,1,1,NO3 NO2,1067,
flame2015,Miss River April 2015,Pool 8,7,2015-04-10,14088,7,,1,1,SRP,6,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,1,,1,1,DIC,40.16,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,1,,1,1,DOC,4.87,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,3,,1,1,Total N (F),354,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,2,,1,1,Total N (UF),794,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,3,,1,1,Total P (F),11,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,2,,1,1,Total P (UF),88,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,3,,1,1,Ca,36.15,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,3,,1,1,Mg,15.76,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,3,,1,1,Na,6.19,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,3,,1,1,K,3.43,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,3,,1,1,Fe,0.01,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,3,,1,1,Mn,0.01,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,4,,1,1,Cl,10.6,E
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,4,,1,1,SO4,13.57,E
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,6,,1,1,NH4,8,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,6,,1,1,NO3 NO2,4,
flame2015,Miss River April 2015,Pool 8,8,2015-04-10,14089,7,,1,1,SRP,2,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,1,,1,1,DIC,34.49,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,1,,1,1,DOC,5.27,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,3,,1,1,Total N (F),1387,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,2,,1,1,Total N (UF),1511,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,3,,1,1,Total P (F),10,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,2,,1,1,Total P (UF),74,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,3,,1,1,Ca,33.34,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,3,,1,1,Mg,13.27,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,3,,1,1,Na,10.93,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,3,,1,1,K,2.16,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,3,,1,1,Fe,0.06,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,3,,1,1,Mn,0.01,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,4,,1,1,Cl,17.9,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,4,,1,1,SO4,23.48,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,6,,1,1,NH4,11,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,6,,1,1,NO3 NO2,1093,
flame2015,Miss River April 2015,Pool 8,9,2015-04-10,14090,7,,1,1,SRP,3,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,1,,1,1,DIC,41.68,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,1,,1,1,DOC,4.44,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,3,,1,1,Total N (F),821,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,2,,1,1,Total N (UF),3297,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,3,,1,1,Total P (F),23,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,2,,1,1,Total P (UF),68,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,3,,1,1,Ca,44.75,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,3,,1,1,Mg,15.96,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,3,,1,1,Na,9.44,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,3,,1,1,K,2.08,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,3,,1,1,Fe,0.02,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,3,,1,1,Mn,0.02,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,4,,1,1,Cl,17.99,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,4,,1,1,SO4,20.9,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,6,,1,1,NH4,41,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,6,,1,1,NO3 NO2,2946,
flame2015,Miss River April 2015,Pool 8,10,2015-04-10,14091,7,,1,1,SRP,6,
flame2015,Miss River April 2015,Pool 8,11,2015-04-10,14092,1,,1,1,DIC,39.81,
flame2015,Miss River April 2015,Pool 8,11,2015-04-10,14092,1,,1,1,DOC,4.4,
