"XCO2Dpp" "XCH4Dpp" "TempC" "SPCuScm" "ChlARFU" "ChlAugL" "BGAPCRFU" "BGAPCgL" "TurbFNU" "fDOMRFU" "fDOMQSU" "ODOsat" "ODOmgL" "pH" "Pressps" "XCO2Dppm_h" "XCO2Dppm_t" "XCH4Dppm_h" "XCH4Dppm_t" "TmpC_hy" "TempC_t" "SPCScm_h" "SPCScm_t" "ChlARFU_h" "ChlARFU_t" "ChlAgL_h" "ChlAgL_t" "BGAPCRFU_h" "BGAPCRFU_t" "BGAPCgL_h" "BGAPCgL_t" "TrbFNU_h" "TrbFNU_t" "fDOMRFU_h" "fDOMRFU_t" "fDOMQSU_h" "fDOMQSU_t" "ODOst_h" "ODOst_t" "ODOmgL_h" "ODOmgL_t" "pH_hyd" "pH_tau" "CH4uM" "CH4Sat" "CH4M_hy" "CH4St_h" "CH4uM_t" "CH4St_t" "CO2uM" "CO2Sat" "CO2M_hy" "CO2St_h" "CO2uM_t" "CO2St_t" "Date" "Statistic" "Lake" "LakeDay" "Depth" "NITRATEU" "NITRATEM" "ABS254" "ABS350" "TINT" "TSPEC" "TLAMP"
"99" 33.427 86.43875 0.428000000000001 0.300000000000004 0.0299999999999999 0.11 0.02 0.02 2.2325 0.0999999999999999 0.27 3.5 0.27 0.0700000000000003 1.41825 33.494 35.4504999999999 89.621 77.199 0.428000000000001 0.425900000000002 0.300000000000004 0.300000000000004 0.03 0.035 0.11 0.125 0.02 0.027 0.02 0.027 2.24 2.24975 0.1 0.098 0.27 0.2845 3.59999999999999 3.57250000000001 0.27 0.289519999999996 0.0700000000000003 0.0700000000000003 0.120622611703256 4010.17375504612 0.126251138501687 4157.808646018 0.106955780375532 3581.51180709815 1.08891454917053 7.40500727943083 1.09289974172015 7.4198496370376 1.17886894881515 7.85326863192813 2015-06-29 "IQR" "BigMuskellungeLake" "BigMuskellungeLake_2015-06-29" 5.07604598999024 NA NA NA NA NA NA NA
"100" 160.445 1397.93245 1.42585 2.1 0.15 0.6 0.06 0.06 3.17 0.7 2.05 7.90000000000001 0.6 0.438499999999999 2.032 159.173 167.27355 1393.8095 1360.27715 1.42455 1.42521000000001 2.1 2.1 0.15 0.15 0.598499999999999 0.60925 0.06 0.065 0.06 0.065 3.16 3.1707 0.708499999999999 0.704 2.06 2.0637 7.90000000000001 7.92699999999999 0.6 0.636233999999996 0.447999999999994 0.444999999999997 1.87595135658541 64854.6169665494 1.87162213154607 64663.3399538281 1.82248137450936 63107.6655610932 5.4331689323179 35.5430159137307 5.44188641948921 35.2612326469274 5.86890586354338 37.0557290635185 2015-06-29 "Q95MinusQ05" "BigMuskellungeLake" "BigMuskellungeLake_2015-06-29" 12.7375583648682 NA NA NA NA NA NA NA
"101" NA NA 19.069 98.2 0.39 1.43 0.28 0.31 1.35 5.29 15.33 89 7.79 7.41 3.655 NA NA NA NA 19.071 19.0944 98.2 97.87 0.15 0.135 0.41 0.34 -0.04 -0.054 0 -0.014 0.8 0.773 4.57 4.564 13.74 13.706 89 89.06 7.79 7.77704 7.41 7.25 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Min" "BigStGermainLake" "BigStGermainLake_2015-08-03" 0.66 NA NA NA NA NA NA NA
"102" NA NA 22.071 101.7 0.79 3.04 0.53 0.56 4.45 5.65 16.38 93.7 8.18 7.5 5.832 NA NA NA NA 22.073 22.0726 101.7 101.7 0.57 0.57 2.1 2.11 0.22 0.218 0.27 0.267 3.96 3.984 4.93 4.93 14.79 14.79 93.8 93.86 8.19 8.190505 7.5 7.5 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Q25" "BigStGermainLake" "BigStGermainLake_2015-08-03" 6.21 NA NA NA NA NA NA NA
"103" NA NA 22.163 101.8 0.96 3.73 0.57 0.6 4.81 5.77 16.73 96.4 8.4 7.61 5.978 NA NA NA NA 22.163 22.1636 101.8 101.8 0.74 0.74 2.8 2.79 0.26 0.26 0.31 0.31 4.29 4.291 5.05 5.048 15.14 15.132 96.5 96.48 8.4 8.39734 7.61 7.605 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Median" "BigStGermainLake" "BigStGermainLake_2015-08-03" 7.99 NA NA NA NA NA NA NA
"104" NA NA 22.1758803331979 101.782811865095 1.0372093495935 4.05569483949614 0.578441690369768 0.608498577813897 4.51639577407558 5.75734254368143 16.7031958553434 96.9087769199512 8.44323445753759 7.63296627387241 5.89786672084518 NA NA NA NA 22.1766359203576 22.1774529865908 101.785331166193 101.787287687932 0.818664905507011 0.818585365853658 3.12010767980496 3.12189861844779 0.268498577813897 0.268532412111359 0.318555465258025 0.318581064607883 4.01485168630638 4.02875091426249 5.0399573344169 5.04113652986591 15.1108878504673 15.1143336042259 96.9557090613572 96.9980190979277 8.44561154002438 8.45164111540024 7.63298252742787 7.63415902140673 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Mean" "BigStGermainLake" "BigStGermainLake_2015-08-03" 7.3387644525051 NA NA NA NA NA NA NA
"105" NA NA 22.29 101.9 1.22 4.8 0.61 0.64 5 5.87 17.04 99.1 8.62 7.72 6.11575 NA NA NA NA 22.289 22.2919 101.9 101.9 1 1 3.87 3.855 0.3 0.306 0.35 0.357 4.48 4.485 5.15 5.158 15.44 15.456 99.2 99.28 8.63 8.62798 7.73 7.73 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Q75" "BigStGermainLake" "BigStGermainLake_2015-08-03" 8.99 NA NA NA NA NA NA NA
"106" NA NA 22.618 102.2 3.22 12.87 0.79 0.83 5.52 6.26 18.17 138.7 12.49 8.87 6.534 NA NA NA NA 22.682 22.7564 102.2 102.38 3 2.945 11.93 13.79 0.48 0.501 0.54 0.558 5 5.005 5.55 5.67 16.6 16.956 138.8 139.97 12.49 13.8605 8.87 9.11 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Max" "BigStGermainLake" "BigStGermainLake_2015-08-03" 11.01 NA NA NA NA NA NA NA
"107" NA NA 22.017 101.5 0.63 2.42 0.48 0.51 2.55 5.51 15.97 92 8.04 7.44 5.086 NA NA NA NA 22.01805 22.0166 101.5 101.5 0.41 0.41 1.48 1.47025 0.17 0.169 0.22 0.217 2.07 2.08615 4.79 4.786 14.38 14.368 92.1 92.0605 8.04 8.02532 7.44 7.44 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Q05" "BigStGermainLake" "BigStGermainLake_2015-08-03" 2.37 NA NA NA NA NA NA NA
"108" NA NA 22.033 101.6 0.68 2.6 0.5 0.53 2.99 5.54 16.08 92.7 8.09 7.46 5.186 NA NA NA NA 22.033 22.0334 101.6 101.6 0.46 0.455 1.66 1.65 0.19 0.186 0.24 0.236 2.54 2.5753 4.83 4.826 14.49 14.478 92.7 92.72 8.1 8.081074 7.46 7.455 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Q10" "BigStGermainLake" "BigStGermainLake_2015-08-03" 3.96 NA NA NA NA NA NA NA
"109" NA NA 22.38 102 1.51 5.98 0.68 0.71 5.16 5.95 17.26 101.8 8.85 7.84 6.233 NA NA NA NA 22.38 22.38178 102 102 1.3 1.295 5.05 5.04 0.37 0.373 0.42 0.424 4.64 4.651 5.23 5.24 15.66 15.6998 101.9 101.959 8.85 8.88339 7.84 7.86 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Q90" "BigStGermainLake" "BigStGermainLake_2015-08-03" 9.49 NA NA NA NA NA NA NA
"110" NA NA 22.413 102 1.77 7.01 0.71 0.74 5.27 5.99 17.37 103.2 8.98 7.94 6.292 NA NA NA NA 22.412 22.41419 102 102.09 1.54 1.53 6.05 6.00475 0.4 0.408 0.45 0.45995 4.75 4.755 5.27 5.278 15.7795 15.812 103.2 103.39 8.97 9.03202 7.9395 7.96 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Q95" "BigStGermainLake" "BigStGermainLake_2015-08-03" 9.8 NA NA NA NA NA NA NA
"111" NA NA 0.199304088249131 0.298089112919997 0.346055454796266 1.40374273087002 0.0710340321669577 0.0716811286776603 0.807802161833259 0.150694821328536 0.442406552908499 4.44627759385182 0.390323233575153 0.170875729749927 0.364778206761032 NA NA NA NA 0.196977893439382 0.198046223291093 0.28528246026981 0.28514971829534 0.347211870497051 0.350043372605583 1.40479454818243 1.42396273491795 0.071272585506893 0.0729107750190303 0.0718960127592457 0.0735505197710391 0.789960648385065 0.780675847734582 0.1489017513893 0.154257784183782 0.437104887649455 0.452893680773432 4.37423235232129 4.41070098642714 0.384665793463558 0.402122643611291 0.169058629651293 0.180103517204189 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "sd" "BigStGermainLake" "BigStGermainLake_2015-08-03" 2.19459605146034 NA NA NA NA NA NA NA
"112" NA NA 0.00403091601629482 0.00128428891985053 0.134549539256736 0.139515978988336 0.053060366454615 0.0508418862033725 0.0961338010057205 0.0113978968919152 0.011534463326794 0.01887101094737 0.0187401311747898 0.00953245844783521 0.0285310268654798 NA NA NA NA 0.00398204572193637 0.00400591037156928 0.00122863985219404 0.00122743158376226 0.174060489352999 0.175151573262802 0.186368996384646 0.18786374449255 NA 0.118761636587981 NA 0.110284473573312 0.111167015393953 0.109961272228783 0.0128706362857281 0.0133230957120988 0.0126006675153049 0.0130458622305461 0.0185801863915447 0.0187179141127942 0.0184742885661147 0.0192356398314466 0.00943927718188347 0.010039777680303 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "SDL" "BigStGermainLake" "BigStGermainLake_2015-08-03" 0.195698697661056 NA NA NA NA NA NA NA
"113" NA NA 4922 4922 4920 4922 4922 4922 4922 4922 4922 4922 4922 4922 4922 NA NA NA NA 4922 4922 4922 4922 4921 4920 4922 4922 4922 4921 4922 4922 4922 4922 4922 4922 4922 4922 4922 4922 4922 4922 4922 4905 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "n" "BigStGermainLake" "BigStGermainLake_2015-08-03" 4411 NA NA NA NA NA NA NA
"114" NA NA 0.1467774 0.148260000000013 0.29652 1.163841 0.0593040000000001 0.0593040000000001 0.340997999999999 0.163086 0.489257999999997 4.00302 0.326172000000001 0.163086 0.2134944 NA NA NA NA 0.145294799999998 0.145887840000002 0.148260000000013 0.148260000000013 0.29652 0.289107 1.171254 1.171254 0.059304 0.0652344 0.059304 0.0652344 0.326172 0.3298785 0.163085999999999 0.169016399999998 0.474432 0.492223200000001 4.00302 3.97336800000001 0.326171999999998 0.323725710000001 0.163086 0.155673000000003 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "mad" "BigStGermainLake" "BigStGermainLake_2015-08-03" 1.793946 NA NA NA NA NA NA NA
"115" NA NA 0.0990000000000002 0.100000000000009 0.2 0.785 0.04 0.04 0.23 0.11 0.329999999999998 2.7 0.220000000000001 0.11 0.144 NA NA NA NA 0.097999999999999 0.0984000000000016 0.100000000000009 0.100000000000009 0.2 0.195 0.79 0.79 0.04 0.044 0.04 0.044 0.22 0.2225 0.109999999999999 0.113999999999999 0.32 0.332000000000001 2.7 2.68000000000001 0.219999999999999 0.218350000000001 0.11 0.105000000000002 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "MADM" "BigStGermainLake" "BigStGermainLake_2015-08-03" 1.21 NA NA NA NA NA NA NA
"116" NA NA -6.56410392734956 -6.50340998060725 1.17178581399836 1.18999786702312 0.464436683186254 0.468966766699517 -1.64773455651967 -0.153565779431242 -0.15515237514334 2.98813365843361 3.79235268203567 1.9288282313425 -1.63810646585733 NA NA NA NA -6.56207483553203 -6.6501429427883 -6.53973954024001 -6.18230355211025 1.17857031691112 1.23303791773286 1.18257543633875 1.29597960218949 0.448948743234168 0.416695904526328 0.452055985874845 0.423252367499149 -1.71188949369796 -1.75907840393062 -0.150634652836936 -0.105068331723663 -0.151677777656205 -0.106617000158917 2.95859820488224 2.97390573715416 3.81662990608022 3.92795825361915 1.86337351320574 1.88794113417116 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "skewness" "BigStGermainLake" "BigStGermainLake_2015-08-03" -1.11298702412082 NA NA NA NA NA NA NA
"117" NA NA 21.0012415740784 100.263559468203 0.869729279354594 3.37665882526873 0.550894875067842 0.580681154808305 4.41049414141337 5.70219847024275 16.5414476561896 94.9639702867971 8.2785407615288 7.54824532899255 5.68456890309068 NA NA NA NA 21.0241887665244 21.188557111354 99.121845739046 100.723446628399 0.651003735406803 0.650495391412037 2.44169160656975 2.4391931334415 0.241027470014407 0.240610683957722 0.290855725452281 0.290398592148139 3.87302339125548 3.76245208928271 4.98495159507834 4.98094019526358 14.9454854773259 14.9371014948539 95.0275612743234 95.0485149747247 8.28254734819243 8.28124662557025 7.5489648457342 7.54753999306334 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "loc" "BigStGermainLake" "BigStGermainLake_2015-08-03" 6.77775761198385 NA NA NA NA NA NA NA
"118" NA NA 20.9159175240148 19.6157196253119 0.239404231103951 0.96822785692377 0.0668315533882446 0.067391920057981 0.823622997396673 0.151515551152035 0.444569561799674 2.96717065290339 0.244824338486322 0.107897352830567 0.581986672538081 NA NA NA NA 20.5290952499772 17.1820007541546 37.3248579546002 15.0671016395913 0.24081715785199 0.242501521002219 0.973138213320188 0.980012399159093 0.0674045008099433 0.0694603699879446 0.0679942395689993 0.0700618478250975 0.75797905392395 0.856131036010415 0.149497954194162 0.152788456189177 0.451956785563781 0.448061871529355 2.91149945081461 2.92452294659398 0.241105405987321 0.253078059690014 0.108082800096451 0.115750569723877 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "scale" "BigStGermainLake" "BigStGermainLake_2015-08-03" 2.29480527081436 NA NA NA NA NA NA NA
"119" NA NA -30.9608405800197 -31.7032124183875 0.112469582767549 0.113937210762329 -0.185646339244559 -0.184832498997552 -0.741950615194838 -0.26812797539168 -0.268603440772477 0.0746360770711497 0.0878463894489917 0.19129888768626 -0.68455347824802 NA NA NA NA -30.0680847915159 -24.9649946570189 -60.6490966367269 -26.4333163264242 0.109453132474023 0.106492854240177 0.110258033487407 0.109449273612159 -0.191255422780217 -0.198167136796449 -0.191001636703771 -0.197209516237556 -0.67205044067018 -0.688463513046614 -0.261022962848329 -0.218725019685064 -0.273109827431926 -0.218943907103855 0.0805562259027091 0.0842424841374448 0.0910271711168174 0.0887892122119775 0.185297225991415 0.153784324465017 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "shape" "BigStGermainLake" "BigStGermainLake_2015-08-03" -0.541520312491529 NA NA NA NA NA NA NA
"120" NA NA 0.0089874262150832 0.00292867830488991 0.333640894127972 0.346116457579538 0.122802407484753 0.117799993773499 0.178859914463232 0.0261743712807084 0.0264863417001108 0.0458810619137681 0.0462291122600175 0.0223865432675674 0.0618491776817835 NA NA NA NA 0.0088822260574951 0.00893007070788686 0.00280278559789728 0.00280142761215504 0.424119646709441 0.42761987595581 0.450239123885059 0.456120748605841 0.265448651859504 0.271515734155751 0.225693860568397 0.230869087783252 0.196759609098243 0.193776151553786 0.0295442483952153 0.0305998028956152 0.0289264861188112 0.0299645153158988 0.0451157790981975 0.0454720728056742 0.045546233288211 0.0475792379397841 0.0221484366096488 0.0235917953371374 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "CV" "BigStGermainLake" "BigStGermainLake_2015-08-03" 0.299041625557447 NA NA NA NA NA NA NA
"121" NA NA 0.00493676878339076 0.000982318271119857 0.213930348258707 0.224489795918367 0.0701754385964912 0.0666666666666666 0.0582010582010582 0.0190972222222223 0.0197486535008976 0.0280082987551867 0.0261904761904762 0.0144546649145861 0.0237492414889833 NA NA NA NA 0.00486903205446105 0.00494314147572948 0.000982318271119857 0.000982318271119857 0.273885350318471 0.273885350318471 0.296482412060301 0.292539815590947 0.153846153846154 0.16793893129771 0.129032258064516 0.144230769230769 0.061611374407583 0.059156925256819 0.0218253968253969 0.0226011102299763 0.0215018193847172 0.0220194405871851 0.027979274611399 0.0280625453039246 0.0261593341260405 0.0260115581159656 0.015101772816809 0.015101772816809 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "QuartileDispersion" "BigStGermainLake" "BigStGermainLake_2015-08-03" 0.182894736842105 NA NA NA NA NA NA NA
"122" NA NA 0.0044669042999594 0.000982318271119927 0.208333333333333 0.210455764075067 0.0701754385964913 0.0666666666666667 0.0478170478170477 0.0190641247833623 0.0197250448296472 0.0280082987551868 0.0261904761904763 0.0144546649145861 0.0240883238541318 NA NA NA NA 0.00442178405450521 0.00443971196015095 0.000982318271119927 0.000982318271119927 0.27027027027027 0.263513513513514 0.282142857142857 0.283154121863799 0.153846153846154 0.169230769230769 0.129032258064516 0.141935483870968 0.0512820512820512 0.0518527149848519 0.0217821782178217 0.0225832012678286 0.0211360634081902 0.0219402590536612 0.027979274611399 0.0277777777777778 0.0261904761904761 0.0260022816749114 0.0144546649145861 0.0138067061143987 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "MADMOverMedian" "BigStGermainLake" "BigStGermainLake_2015-08-03" 0.151439299123905 NA NA NA NA NA NA NA
"123" NA NA 3.549 4 2.83 11.44 0.51 0.52 4.17 0.97 2.84 49.7 4.7 1.46 2.879 NA NA NA NA 3.611 3.662 4 4.51000000000002 2.85 2.81 11.52 13.45 0.52 0.555 0.54 0.572 4.2 4.232 0.98 1.106 2.86 3.25 49.8 50.91 4.7 6.08346 1.46 1.86 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "MaxMinusMin" "BigStGermainLake" "BigStGermainLake_2015-08-03" 10.35 NA NA NA NA NA NA NA
"124" NA NA 0.218999999999998 0.200000000000003 0.43 1.76 0.08 0.08 0.55 0.220000000000001 0.659999999999997 5.39999999999999 0.44 0.22 0.28375 NA NA NA NA 0.216000000000001 0.2193 0.200000000000003 0.200000000000003 0.43 0.43 1.77 1.745 0.08 0.088 0.08 0.09 0.52 0.501 0.220000000000001 0.228000000000001 0.65 0.666 5.40000000000001 5.42 0.440000000000001 0.437474999999996 0.23 0.23 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "IQR" "BigStGermainLake" "BigStGermainLake_2015-08-03" 2.78 NA NA NA NA NA NA NA
"125" NA NA 0.396000000000001 0.5 1.14 4.59 0.23 0.23 2.72 0.48 1.4 11.2 0.940000000000001 0.5 1.206 NA NA NA NA 0.39395 0.397590000000005 0.5 0.589999999999989 1.13 1.12 4.57 4.5345 0.23 0.239 0.23 0.24295 2.68 2.66885 0.48 0.492 1.3995 1.444 11.1 11.3295 0.930000000000001 1.0067 0.499499999999998 0.52 NA NA NA NA NA NA NA NA NA NA NA NA 2015-08-03 "Q95MinusQ05" "BigStGermainLake" "BigStGermainLake_2015-08-03" 7.43 NA NA NA NA NA NA NA
"126" 235.304 36.5333 20.84 50.2 0.3 1.09 0.21 0.23 0.45 1.24 3.44 91 8.07 7.17 4.506 234.326 185.107 36.5333 0.638900000000049 20.84 20.8292 50.2 50.12 0.08 0.07 0.15 0.1 -0.11 -0.114 -0.06 -0.074 -0.08 -0.107 0.53 0.518 1.85 1.824 91 90.6 8.07 7.94027 7.17 7.14 0.051022218622233 1688.40474026857 0.051030597423814 1688.40474026857 0.000892619422303 29.5270831969099 8.35832465177872 51.9266547915145 8.22042128307852 51.7108307154848 6.58882725547365 40.8492303084218 2015-08-04 "Min" "BlackOakLake" "BlackOakLake_2015-08-04" 0.81 NA NA NA NA NA NA NA
"127" 292.77625 43.413825 21.61675 51.1 0.34 1.24 0.25 0.27 1.88 1.34 3.72 98.6 8.68 7.7 5.584 293.1565 291.72025 43.57785 38.8643000000001 21.618 21.6216 51.1 51.1 0.12 0.12 0.3 0.3 -0.06 -0.066 -0.02 -0.02 1.44 1.477 0.62 0.62 2.13 2.124 98.7 98.77 8.69 8.69 7.7 7.7 0.0607158735939875 2006.33734285214 0.060960493132905 2013.97214351598 0.054399696124975 1796.1330716694 10.2657639810732 64.6119465731274 10.2825864125185 64.693487468928 10.2297693184229 64.3765372345745 2015-08-04 "Q25" "BlackOakLake" "BlackOakLake_2015-08-04" 2.85 NA NA NA NA NA NA NA
"128" 298.8845 50.29185 21.678 51.1 0.36 1.31 0.26 0.28 2.52 1.37 3.82 99.5 8.76 7.72 6.21 298.859 299.1545 50.7199 52.1412000000001 21.678 21.6782 51.1 51.1 0.14 0.14 0.37 0.37 -0.05 -0.053 -0.01 -0.007 2 2.01 0.65 0.652 2.22 2.224 99.6 99.61 8.76 8.76734 7.72 7.72 0.070285174575264 2323.82627663201 0.070898280899298 2344.04555805108 0.07287197684886 2409.73164875036 10.4860164643128 65.9631641779639 10.4850577173997 65.9519095482323 10.4846434465144 66.0171201969713 2015-08-04 "Median" "BlackOakLake" "BlackOakLake_2015-08-04" 6.45 NA NA NA NA NA NA NA
"129" 323.415496748555 106.642543822254 21.6149656791908 51.0996387283237 0.373229768786127 1.37056358381503 0.255653901734104 0.282734826589595 2.18192557803468 1.51625 4.24503973988439 99.1949060693642 8.73767341040462 7.6929165160824 6.09103757225434 323.593297434044 323.950218286953 105.534818142392 109.566185288498 21.6151264907842 21.6151724611493 51.0992771955186 51.0989194073003 0.153162269606072 0.153133357426816 0.430278279725334 0.430148174918685 -0.0543115287314781 -0.0542052764727141 -0.0071304662088905 -0.00705457173834478 1.67911095048789 1.69171919045898 0.797029273581496 0.79752078062884 2.64731116732924 2.64874087459342 99.2657390675822 99.3043187567763 8.74233104445248 8.749366129382 7.69249096167751 7.69202424023155 0.149837609657488 4929.44618870234 0.148287941490743 4877.34442864446 0.154101389228772 5063.65607854326 11.3757061546706 71.3777061123198 11.3813969697893 71.4102499265014 11.3946068931855 71.4890148685208 2015-08-04 "Mean" "BlackOakLake" "BlackOakLake_2015-08-04" 7.83052931132612 NA NA NA NA NA NA NA
"130" 305.87125 115.303 21.724 51.2 0.38 1.4 0.27 0.29 2.74 1.41 3.94 100.1 8.81 7.735 6.625 305.6955 307.4115 116.012 93.2211 21.724 21.7237 51.2 51.2 0.16 0.16 0.46 0.46 -0.04 -0.042 0 0.006 2.22 2.227 0.69 0.694 2.34 2.343 100.1 100.15 8.81 8.82266 7.73 7.735 0.161091120035345 5329.52528906588 0.161788015899477 5361.5526308337 0.130373988780105 4308.25978307599 10.7182526931831 67.4994211363289 10.7095830614664 67.4605816298041 10.7716459560453 67.8392668184207 2015-08-04 "Q75" "BlackOakLake" "BlackOakLake_2015-08-04" 12.43 NA NA NA NA NA NA NA
"131" 1083.74 444.767 21.919 51.7 0.73 2.82 0.32 0.35 3.16 3.47 9.98 103.3 9.18 7.91 7.174 1087.65 1339.2825 444.923 768.042000000001 21.919 21.9226 51.7 51.88 0.54 0.515 1.99 1.885 0.02 0.02 0.06 0.06 2.64 2.654 2.74 2.754 8.37 8.408 103.3 103.64 9.18 9.30505 7.91 8.19 0.622462787030138 20555.1294603835 0.622722529682224 20562.3390784438 1.08255111146203 35495.4453478156 38.0264073502995 239.158675006613 38.4430554798465 240.021529952703 47.5615902530621 295.551542029955 2015-08-04 "Max" "BlackOakLake" "BlackOakLake_2015-08-04" 24.19 NA NA NA NA NA NA NA
"132" 260.01785 41.297165 20.955 50.8 0.32 1.17 0.23 0.26 0.55 1.3 3.61 96.2 8.5 7.36 5.048 260.8145 259.8601 41.42275 18.2253000000001 20.9546 20.95852 50.8 50.79 0.1 0.1 0.23 0.215 -0.08 -0.087 -0.03 -0.038 0.04 0.0503 0.58 0.578 2.01 2.006 96.3 96.313 8.51 8.501549 7.36 7.35 0.0577394469622049 1908.56475454456 0.0579614249588328 1914.37311863313 0.0254703798860782 842.291359193307 9.21565890448982 57.3967137916981 9.273991835878 57.5562867869712 9.16257126281831 57.34567073568 2015-08-04 "Q05" "BlackOakLake" "BlackOakLake_2015-08-04" 1.28 NA NA NA NA NA NA NA
"133" 279.0351 41.96303 21.2368 50.8 0.33 1.19 0.24 0.26 0.68 1.31 3.65 96.9 8.57 7.68 5.112 279.725 280.7084 42.23332 26.46234 21.221 21.227 50.8 50.82 0.11 0.11 0.25 0.245 -0.07 -0.077 -0.03 -0.031 0.176 0.193 0.6 0.594 2.05 2.05 97.3 97.44 8.58 8.57064 7.68 7.66 0.0586878075879746 1939.30129738658 0.0590375792851912 1951.83401678138 0.0369414395941762 1222.97028449657 9.81697188030411 61.5787135209508 9.84045090278006 61.7294372877486 9.86037105992484 61.9464530304558 2015-08-04 "Q10" "BlackOakLake" "BlackOakLake_2015-08-04" 1.45 NA NA NA NA NA NA NA
"134" 315.7496 312.8959 21.852 51.2 0.44 1.64 0.27 0.3 2.9 1.72 4.843 100.7 8.86 7.77 6.7913 328.34 336.5946 306.5188 327.8566 21.853 21.85428 51.2 51.28 0.22 0.22 0.7 0.7 -0.04 -0.032 0.01 0.017 2.38 2.3834 1 1.0104 3.244 3.2744 100.7 100.714 8.86 8.87734 7.76 7.76 0.439984450561614 14462.5492875369 0.431526064578674 14165.9197198565 0.463927328585241 15152.0568240026 11.0879835112735 69.6844302610664 11.5348479388363 72.4577475701471 11.9737408604942 74.2793645619621 2015-08-04 "Q90" "BlackOakLake" "BlackOakLake_2015-08-04" 16.27 NA NA NA NA NA NA NA
"135" 566.76415 389.2532 21.881 51.3 0.5 1.89 0.28 0.31 2.98 2.8565 8.1795 100.9 8.92 7.79 6.93 562.8111 550.44125 389.1731 429.8732 21.88 21.886 51.3 51.32 0.28 0.285 0.95 0.958499999999999 -0.03 -0.026 0.02 0.024 2.46 2.4657 2.124 2.1178 6.54499999999999 6.54379999999999 100.9 100.96 8.93 8.94 7.79 7.78 0.551252970630814 17989.6423322307 0.54996180068937 17985.8295534488 0.608155257103276 19866.8050407277 20.176743252161 125.081461164274 20.0611072654492 124.200598810613 19.4842176004651 121.470832505014 2015-08-04 "Q95" "BlackOakLake" "BlackOakLake_2015-08-04" 18.91 NA NA NA NA NA NA NA
"136" 101.006371139937 109.999320128621 0.23550452246405 0.195152344489963 0.0559348253445173 0.225712317266855 0.0152134130168173 0.0152961059588758 0.797931151413305 0.441318979052721 1.29618053846712 1.50964591300237 0.130374369576627 0.117002456103926 0.640632858206844 100.88744453109 109.45896851702 108.940291738131 133.871466327843 0.236156719757062 0.237874901911366 0.194462897879923 0.202133119288181 0.0559168313205117 0.0566181594238099 0.225384130781273 0.227820943352531 0.0150542939086501 0.0183404909740644 0.0151804749307978 0.0185447686771317 0.785197382035674 0.778625859771596 0.441232407951601 0.441408853615664 1.29594023677138 1.29652360660169 1.4686470308032 1.48080906180813 0.127877246989616 0.138208902607984 0.11628072484604 0.118811826964031 0.155392493443496 5084.36816192574 0.153967978849803 5034.73009492436 0.189350095726095 6186.93680381004 3.61094213468603 22.2912331835521 3.61407904626366 22.2637418189406 3.92370370615601 24.155297283593 2015-08-04 "sd" "BlackOakLake" "BlackOakLake_2015-08-04" 5.73531085043392 NA NA NA NA NA NA NA
